Date,Coin,website,Headline,Text,Link
2017-09-08 19:49:00,Ripple,forbes,Blockchain Enterprise Firms R3 And Ripple Sue Each Other Over $1 Billion Of Cryptocurrency,"As blockchain companies have lost the spotlight this year to the burgeoning, hot world of crypto assets, two of the enterprise blockchain leaders, R3 and Ripple, are now embroiled in a dispute over the cryptocurrency XRP. On Friday, in the Delaware Chancery Court, R3, a consortium of more than 80 financial institutions across the world, sued its partner Ripple, over an options contract to buy more than $1 billion worth of XRP. The same day, in a California state court in San Francisco, Ripple countersued. R3 says in its lawsuit that in September 2016, the companies entered into an agreement, part of which gave R3 the option to purchase 5 billion XRP at an exercise price of $0.0085 between then and September 2019. After soaring more than 3,000% this year, XRP now trades at more than $0.20, making the options worth more than $1 billion. Shutterstock 
 San Francisco-based Ripple uses cryptocurrency and blockchain technology to make international wire transfers and other forms of cross-border exchange faster and cheaper. New York-based R3 uses similar technology, a distributed ledger which does not use cryptocurrency, as well as its consortium of financial institutions to make multiple banking functions more efficient. The R3 suit claims that, in June 2017, Ripple's current CEO, Brad Garlinghouse, emailed R3 CEO David Rutter to terminate the option contracts and asks the court to reinstate the rights granted in it. In its suit, Ripple claims that R3 misled Ripple into entering into partnership agreements, signed in 2016, in which Ripple would benefit from R3's banking partnerships, while R3 would gain not only from the options but also a share of 15% of the revenue Ripple received from any bank participating in their commercial partnership. It alleges that after signing, R3 instead focused its efforts on fundraising. (In May of this year, R3 announced it raised $107 million.) Ripple also alleges that, prior to signing, R3 touted the membership of partners like Goldman Sachs and JP Morgan, who left the consortium after the contract with Ripple was signed. It asks that the court invalidate its agreements and for R3 to pay damages from the breach of its agreement with Ripple in an amount to be determined at trial. “R3 does not discuss the details of pending litigation. We are confident in our position and hope for a speedy resolution of this matter,” said R3 in a written statement. A Ripple spokesperson wrote, ""Our filing is straightforward -- R3 misrepresented their ability and intent to deliver on their commitments. Given XRP’s ~4000% increase over the course of the year, R3 suddenly wants to tap into the value of XRP, though the facts are clear that they did not earn any option based on our agreement."" R3 has raised $107 million from its consortium banks, including Bank of America Merrill Lynch, Barclays, Bank of New York Mellon, Citigroup, HSBC, and Wells Fargo. Ripple has raised $94 million from Andreessen Horowitz, IDG Capital Partners, Santander Innoventures, SBI Investment, Seagate Technology and others. The market capitalization or network value of XRP has skyrocketed this year from $236 million to $8 billion as of Friday. Ripple is believed to own about 60% of XRP in existence. I'm a senior editor covering crypto assets and host the crypto/blockchain podcast, Unchained (Google Play, iHeartRadio, iTunes, Stitcher, TuneIn). Follow me at @laurashin.",https://www.forbes.com/sites/laurashin/2017/09/08/blockchain-enterprise-firms-r3-and-ripple-sue-each-other-over-1-billion-of-cryptocurrency/
2017-12-21 11:21:00,Ripple,forbes,Asians 'Going Mad' For Ripple Coin,"Ripple coin symbol. The payments system company uses blockchain technology and has its own digital token to allow for users to pay for its services. Japan and South Korea are running a pilot program using their system, known as RippleNet. (Shutterstock image) The Asians have discovered a new cryptocurrency you've probably never heard of. Ripple (XRP), a top five cryptocurrency with a whopping $46.2 billion market cap, is up 57.2% on Thursday, beating every major crypto coin out there and surpassing $1 for the first time, based on Coin Market Cap data. ""Asians are going mad for Ripple,"" says Alexey Ivanov, CEO and co-founder of Polynom Crypto Capital, a Moscow-based cryptocurrency and blockchain investment fund manager. Today's price gains are largely driven by Asian crypto gamblers. Ripple has seen trading volumes increase over the last 24 hours by nearly 25% at South Korean exchange Bithumb and 10% on Bitfinex in Hong Kong. Ripple is like a Western Union using blockchain technology. It is a digital payment system that allows for discounts for its service for those who pay to use it in the Ripple coin. The company is run by CEO Brad Garlinghouse, who has held senior executive positions at AOL and Yahoo! between 2003 and 2012. The company said last week that a coalition of 61 banks in Japan, organized by SBI Ripple Asia in Tokyo, will launch a new digital payments systems pilot program with Woori Bank and Shinhan Bank of South Korea using the Ripple blockchain network. 
 ""People feel comfortable with its name and the technology behind Ripple,"" says Trevor Koverko, CEO of Polymath, a blockchain platform for startups looking to launch their own cryptocurrencies. ""A lot of people are beginning to realize how big of an opportunity there is between business and the blockchain...and that's making Ripple the early winner here."" See: Bitcoin Prices Might Have Peaked, But Smaller Cryptos Have Not -- Forbes Cryptocurrency investors believe that Asia accounts for at least a third of all cryptocurrency trading volume, with the main adopters coming from Japan, South Korea and China via Hong Kong. While Ripple has a service, its large valuation is dependent on that service actually becoming a payments system companies will want to use. Nearly all startups issuing their own cryptocurrencies are massively overvalued, but investors are pouring into these new coins anyway. Those who are not worried about losing all of their investment capital believe they have nothing but upside once they get over the fact that their investment may become worthless. For those with serious money to burn, the upside is hard to ignore. Investors who put $15 to work to buy just one bitcoin in Dec. 2012 now have over $15,000. Investors believe that if they put the same amount of money into ripple, or other lower priced coins, they might get a similar outcome. For traditional investors, none of this makes much sense, but in these early innings of the bitcoin hype, fundamentals don't matter. ""The entire cryptocurrency industry is exploding and ripple has done a great job positioning itself as one of the key entry points for institutional investors,"" says Rob Viglione, one of the founders behind ZenCash, yet another blockchain infrastructure company geared up towards encrypted, anonymous financial transactions. Investors in these companies have to be prepared to lose their entire investment. ""Ripple started the year worth about one cent and is now at a dollar because of banks in Japan and South Korea testing the use of Ripple's technology for flash-transactions,"" says Ivanov. He does not hold XRP in any of his five blockchain-focused funds. Japan and South Korean banks are expected to start test driving RippleNet in the first quarter. Ripple's San Francisco office was not yet open for immediate comment. The coin will primarily be used or institutions and not for retail transactions like Western Union or PayPal. Ripple beating all major cryptocurrencies as Japanese and South Korean banks test drive the startups RippleNet blockchain-based payment system. For fresh insights and blockchain thought leaders, subscribe to the Forbes podcast Unchained, hosted by senior editor Laura Shin.  For media or event bookings related to Brazil, Russia, India or China, find me on Twitter at @BRICBreaker",https://www.forbes.com/sites/kenrapoza/2017/12/21/asians-going-mad-for-ripple-coin/
2018-01-02 12:31:00,Ripple,forbes,These 3 Cryptos Have A Bigger Market Cap Than Exxon,"If only Exxon issued its own cryptocurrency. Discount on gasoline and other products for all holders of the XOM coin. Until that exists, or until it takes billions of shares off market, the big three cryptocurrencies are set to maintain a healthy pace ahead of America's largest oil company in terms of market capitalization. (AP Photo/Mark Humphrey) The three largest cryptocurrencies — Bitcoin, Ripple and Ethereum — now have a combined market capitalization larger than all of Exxon. That means more money is pumping in and out of these three invisible assets than into a stock that has billions more shares out there. So here we have a multinational company with bona fide hard assets and prime real estate, a company that controls a commodity needed to heat homes and keep the lights on with a lower market cap than three entities less than 10 years old. A company's market cap is not a measure of the company's value. Market capitalization is the number of shares outstanding times the stock price. Exxon has over 4 billion shares outstanding as of September. By comparison, bitcoin has only 16.7 million coins in circulation. Ethereum's coin, ether, has 96.7 million.  Ripple has many billions of coins, around 30 billion. So if this coin keeps increasing in value, it will surpass bitcoin due to the sheer number of coins there are available to investors. The coin is worth a little over $2. Two weeks ago it was worth less than $1. Nevertheless, while not a measure of a company's success, financial pundits pay a lot of attention to market cap. Each earnings season, hosts on financial news programs try to guess when Apple becomes the world's first trillion-dollar company.  Their market cap is $878 million. 
 Further south, one of the stars of Brazil's economy, Petrobras, saw its market cap collapse from 2008, when it was nearly $100 billion. It's now worth $67 billion. Ripple (XRP) market cap is $20 billion larger than Petrobras. In fact, there is currently no company in Brazil that has a market cap larger than ripple or ethereum. Bitcoin is more than two times larger by market cap than Itau, Brazil's largest corporation. Bitcoin, Ripple, Etherum Vs. The World Here's how these three cryptocurrencies compare to some of the world's biggest, most well-known corporations in their respective countries. Circulation matters here. Market caps for cryptocurrencies are skewed because of lower supply. Dollar symbol indicates where the cryptocurrency is bigger. Corporations were chosen as brand leaders or market leaders in technology, commodities, consumer retail, automotive, telecom and banking. Source: CoinMarketCap; Bloomberg   For media or event bookings related to Brazil, Russia, India or China, find me on Twitter at @BRICBreaker",https://www.forbes.com/sites/kenrapoza/2018/01/02/these-3-cryptos-have-a-bigger-market-cap-than-exxon/
2018-02-06 16:56:00,Ripple,forbes,"Did Big Banks Crush Bitcoin, Ripple, Etherum And Other Cryptocurrencies?","(Photo credit should read JACK GUEZ/AFP/Getty Images) Bitcoin is crushed, losing 38.10% of its value over a seven-day period. Ethereum and Ripple are crushed, too, losing 43.23% and 48.14% respectively over the same period — see table 1. Seven-Day Price Change For Major Cryptocurrencies Source:Coinmarketcap.com 2/5/18 at 2:30 p.m. Other cryptocurrencies have followed suit, too — see table 2. Table 2 
 Number of Cryptocurrencies That Advanced/Declined In The Top 100 Ranks Source: Coinmarketcap.com 2/5/18 at 2:30 p.m. Who crushed cryptocurrency markets? Hard to say. It seems that cryptocurrency markets were in a bubble ripe to burst. [Ed. note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment. Disclosure: I don't own any Bitcoin.] Still, big banks may have something to do with both helping the bubble blow bigger and making the burst worse than it could have been. There was a time when Wall Street and big banks provided a tailwind for Bitcoin, Ripple, Ethereum, and other cryptocurrencies. That was back in the last quarter of 2017, when Wall Street began to recognize Bitcoin as an investment, and was creating the vehicles and mechanisms for broader market participation in it. Like the introduction of Bitcoin futures by CME.Continued from page 1 Meanwhile, big banks provided the liquidity for such broad participation by allowing investors to use their credit cards to pay for cryptocurrency purchases – and help the cryptocurrency bubble grow bigger and bigger. How many investors have used their credit cards to buy Bitcoin? 18.15%. That’s according to a recently released LendEDU Bitcoin investor survey. Most notably, 22.13% of those investors who used credit cards to fund their Bitcoin purchases didn’t pay off their credit card balance after purchasing Bitcoin. Now, big banks are cutting off liquidity to the cryptocurrency markets, when they need it the most; and, perhaps, turning a cryptocurrency correction into a crash. Matthew Schutte, Director of Communications, Holo doesn’t see things that way. ""No collusion amidst Wall Street firms or Banks was needed to pop the Bitcoin bubble. Of course, it didn't help either when research reports surfaced pointing out that there was little chance that Bitcoin will replace money for ordinary exchanges thanks to transaction fees in the tens of dollars and settlement times that work fine... for anybody willing to watch a Netflix show while waiting for their payment to go through."" To be fair, banks have a legitimate concern regarding the ability of cryptocurrency investors to pay their credit card balances after the big fall in cryptocurrency prices. But they shouldn’t have lent money to investors to purchase such high-risk assets in the first place and make the bubble worse than it might have been. 
 My recent book The Ten Golden Rules Of Leadership is published  by AMACOM, and can be found here. ",https://www.forbes.com/sites/panosmourdoukoutas/2018/02/06/did-big-banks-crush-bitcoin-ripple-etherum-and-other-cryptocurrencies/
2018-02-02 20:54:00,Ripple,forbes,"Bitcoin, Ripple And Other Cryptocurrency Sell-Off Spreads To Stocks","(Photo Illustration by Chesnot/Getty Images) Investors have nowhere to hide this week. A sell-off that began in Bitcoin, Ripple, Litecoin  and other cryptocurrencies earlier in the week eventually spread to stocks by the end of the week — see tables. Table 1 Seven-Day Price Change For Major Cryptocurrencies 
 Source: Coinmarketcap.com 2/1/18 at 4:30 p.m. Table 2 Apparently, investors have been getting nervous about every asset class, though for different reasons for each. Cryptocurrency investors have been getting nervous over the future of digital money, as big governments and big banks from China to South Korea and the U.S. are trying to set the rules of the game on their own terms. Then there’s the issue of an ever-growing supply of digital currencies, which has approached the 1400-mark, causing both market “dilution” and confusion. And there’s the issue of trust. Most of these digital currencies have no fundamentals behind them, other than a web page that promises to make capitalism efficient; and there’s the potential of fraud that further undermines that trust.Continued from page 1 Equity investors have been getting nervous about equities for a couple of reasons, too. One of them is market valuations, which are getting overstretched by historical levels. Then there’s the fear that free money is coming to an end. The 10-year U.S. Treasury Bond is moving close to 3%, as the corresponding European and Japanese Treasuries have been heading north, too. Meanwhile, a strong payroll report published by the U.S. government on Friday morning makes it more likely that interest rates will continue to climb in the near future. “Once again, this is ‘good news’ for workers, but it hints that wage inflation is taking hold, and that can be ‘bad news’ for the stock market,” says Ken Berman, market strategist at Gorilla Trades. “It gives the Federal Reserve a ‘green light’ on more rate hikes this year, and that historically makes the stock market nervous.” And there’s the growing government deficit, which will force the U.S. Treasury to issue more Treasury bonds to pay for it. 
 That would certainly put further pressure on long-term interest rates, equities, and possibly cryptocurrencies, too. My recent book The Ten Golden Rules Of Leadership is published  by AMACOM, and can be found here. ",https://www.forbes.com/sites/panosmourdoukoutas/2018/02/02/bitcoin-ripple-and-other-cryptocurrency-sell-off-spreads-to-stocks/
2018-02-07 20:04:00,Ripple,forbes,"Time To Go Bargain Hunting In Bitcoin, Ripple, Litecoin And Other Cryptocurrencies?","(Photo by Chesnot/Getty Images) Cryptocurrency markets have been in a sharp and broad correction recently, which has turned into a crash for most listed currencies. For obvious reasons: rising government regulations, hacking and the tightening of liquidity by major banks — to mention a few. But with many currencies trading anywhere from 60% to 80% below their all-time highs, and the advance/decline ratio improving, the time may be ripe to go bargain hunting. Table 1 Source: Coinmarketcap.com,  2/6/18 13, 4:30 p.m. 
 Table 2 Number of Cryptocurrencies That Advanced/Declined In The Top 100 Ranks Source: Coinmarketcap.com 2/7/18 at 9:30 a.m. Table 3 Number of Cryptocurrencies That Advanced/Declined In The Top 100 Ranks Source: Coinmarketcap.com 2/5/18 at 2:30 p.m. [Ed. note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment. Disclosure: I don't own any cryptocoins or tokens.] Bargain hunting in assets that have been sold off by fleeing investors can make you a great deal of money — provided that you pick up the fallen angels: assets with strong fundamentals that have the potential to survive the market storm and rise again. Bargain hunting can lose you plenty of money, too. If you end up picking up falling angels: assets with weak fundamentals that are unable to survive the market turmoil, and are crashing back to earth. How can you separate fallen from falling angels? That’s certainly a difficult task for a couple of reasons. One of them is psychology. Most investors would find it hard to rise over the gloom and doom of the present and look over the hills of the future. Another reason is the lack of sufficient information to evaluate the intrinsic value of an asset; and determine whether it’s undervalued or overvalued at current market price. That’s particularly the case when it comes to cryptocurrencies. Because there are hardly any “fundamental” metrics to appraise the “intrinsic” value of each coin, as is the case with conventional assets. Still there’s behavioral finance and technical analysis that provide a few tips to the daring souls ready to sift through the cryptocurrency maze for lucky coins—“fallen angels.” Still, investing on rather than fundamentals is an extremely risky game for very aggressive investors who are prepared to lose a great of money in a short period of time. My recent book The Ten Golden Rules Of Leadership is published  by AMACOM, and can be found here. ",https://www.forbes.com/sites/panosmourdoukoutas/2018/02/07/time-to-go-bargain-hunting-in-bitcoin-ripple-litecoin-and-other-cryptocurrencies/
2018-01-31 21:22:00,Ripple,forbes,"Bitcoin, Ripple And Litecoin Sell-Off: What's Different This Time Around?","Shutterstock The current sell-off in Bitcoin, Ripple, Litecoin and other cryptocurrencies may have a long way to go before it’s over. For a “technical” reason: it’s broad, extending from major currencies to the smaller ones. When Bitcoin dropped close to 40% back in the middle of December, Ripple rallied, quadrupling in value in just a few days. The rally quickly spread to Ethereum, Litecoin, NEM, Siacoin and Bytecoin, and other cryptocurrencies. Then, as Ripple and other cryptocurrencies sold off a couple of weeks later, Bitcoin rallied. There’s a good explanation behind the rotation among cryptocurrencies. Some cryptocurrency exchanges require Bitcoins to pay for coin transactions. So investors who already owned Bitcoins had to sell them to pay for those transactions. 
 Rotation from one coin to another isn’t new to investing. It has been applied on Wall Street for years, where investors rotate funds between “defensive” and “cyclical stocks,” at times when interest rates, i.e. the “opportunity cost” of money, remain low. That’s bullish for stocks, because it confirms that money is staying within this asset class rather than moving back into money market investments. And that was a bullish sign for cryptocurrencies back then, too. [Ed note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment. Disclosure: I don't own any Bitcoin).Continued from page 1 But that’s not what is happening this time around. With the exception of Ethereum, all major cryptocurrencies are down simultaneously. In the last seven days, Bitcoin is down 10.10%, Ripple is down 17.23%, and Litecoin is down 10.40%; and all are 50% or more below their all-time high back in December. Table 1 Seven-Day Price Change For Major Cryptocurrencies 
 Source:Coinmarketcap.com 1/31/18 at 1:30 p.m. Worse, the sell-off has been extending across the entire cryptocurrency list — see table. Table 2 Number of Cryptocurrencies That Advanced/Declined In The Top 100 Ranks Source: Coinmarketcap.com1/31/18 at 1:30 p.m. This means that money getting out of major cryptocurrencies isn’t being plowed back into other cryptocurrencies. It is leaving the entire asset class. That’s bearish for all cryptocurrencies. And that’s what’s different with the sell-off in major cryptocurrencies this time around.   My recent book The Ten Golden Rules Of Leadership is published  by AMACOM, and can be found here. ",https://www.forbes.com/sites/panosmourdoukoutas/2018/01/31/bitcoin-ripple-and-litecoin-sell-off-whats-different-this-time-around/
2018-02-04 08:37:00,Ripple,forbes,"Where Will Bitcoin, Ethereum, Ripple And Other Cryptocurrencies Be Twenty Years From Now?","(Photo Illustration by Chesnot/Getty Images) Bitcoin, Ethereum, Ripple, Litecoin and other cryptocurrencies have been on a roller coaster lately. Sharp upturns have been followed by sharp downturns, with each upturn and downturn lasting only a few weeks or a few days. Thus far, the cryptocurrency roller coaster has helped speculators who have been on the right side of the market to amass fortunes. The trouble is that no speculator is smart enough or lucky enough to “time” the market. At least that’s what mainstream financial economics claims. Seven-Day Price Change For Major Cryptocurrencies 
 Source: Coinmarketcap.com 2/2/18 at 7:30 p.m. Sooner or later, speculators who play this game will find themselves on the wrong side of the market, losing the fortunes they amassed early on and then some. That’s why cryptocurrency investors should look beyond the current roller coaster, and ask where cryptocurrencies will be 20 years from now. [Ed. note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment. Disclosure: I don't own any Bitcoin.] “Unfortunately, almost anything connected with the future of Bitcoin is speculative right now,” says Jason Labrum, founder and president of Labrum Wealth Management. “When you look at the sophistication level of the average person buying Bitcoin, it’s scary. They just see an asset that at times has gone up a whole lot in value, so you get a herd mentality of people wanting to jump on the bandwagon.” Labrum isn’t clear how things will look in 20 years from now. “It will be interesting in 20 years to look back on the conversations we are having today about Bitcoin. By then, cryptocurrency could be a normal part of everyone’s life, or it could be a once trendy thing that everyone has forgotten about.”Continued from page 1 Matthew Schutte, Director of Communications at Holo, takes a pessimistic view on cryptocurrencies. “By 2038, the euro, the dollar, and other national currencies will be largely extinct, but so will Bitcoin and the rest of the current generation of money-like cryptocurrencies.” But he’s optimistic on blockchain technology. “They will not have been killed off by some single new token of value - but will instead have been replaced by a vibrant ecosystem of cryptographic currencies — i.e. digitally signed signals — each designed to make particular flows of activity visible, so that the individuals, organizations, and communities that make use of them are better able to sense and steer,” adds Schutte. While it’s still unclear where cryptocurrencies and the technologies behind them will be twenty years from now, one thing is clear: volatility will continue in the cryptocurrency markets – and that is a game for speculators rather than investors. My recent book The Ten Golden Rules Of Leadership is published  by AMACOM, and can be found here. ",https://www.forbes.com/sites/panosmourdoukoutas/2018/02/04/where-will-bitcoin-ethereum-ripple-and-other-cryptocurrencies-be-twenty-years-from-now/
2018-02-07 04:45:00,Ripple,forbes,Coinbase And Ripple Investor Barry Silbert Has Scored A Nine-Figure Fortune,"
	This story appears in the February 28, 2018 issue of Forbes.
	Subscribe
 Barry Silbert CEO, Digital Currency Group Crypto Net Worth: $400 million-$500 million* Barry Silbert/Photographer: Francis Specker/Bloomberg Barry Silbert, 41, became known on Wall Street for building SecondMarket, an exchange for tough-to-trade assets—mostly stakes in private tech companies—that became popular in the age of unicorns. By the time he sold SecondMarket to Nasdaq in 2015, Silbert himself was already working on his second act, Digital Currency Group. 
 Silbert's company is made up of three components: a venture capital arm that has invested in prominent crypto-related businesses like Coinbase and Ripple; speculation on digital currencies and operating businesses like asset management firm Grayscale, which runs the publicly traded Bitcoin Investment Trust; and CoinDesk, a digital currency media company. *All cryptocurrency/U.S. dollar conversions are as of January 19, 2018. Read More: Introducing Forbes’ First-Ever List Of Cryptocurrency’s Richest People Why Forbes Created Its Cryptocurrency Rich List Full List Of Cryptocurrency’s Wealthiest People  An Intrepid Investor's Guide To Buying Bitcoin And Other Crypto Assets",https://www.forbes.com/sites/nathanvardi/2018/02/07/barry-silbert-coinbase-ripple-digital-currency-group-crypto-cryptocurrency/
2018-03-23 20:51:00,Ripple,forbes,Big Banks Could Eventually Warm Up To Bitcoin And Ripple,"Shutterstock Big banks want to crush Ripple and Bitcoin. At least, that’s the impression one gets by listening to speeches of high profile bankers, attacking the very premise and the valuation of Bitcoin. Last year, for instance, J.P. Morgan Chase & Co. leader Jamie Dimon called the digital currency a “fraud,” and a “tulip bulb.” There’s a good reason for that. Each cryptocurrency is in competition with banks, especially Ripple. “If big banks were to succeed in crushing one of these two currencies, Ripple would be it,” says Shidan Gouran, President and COO of Global Blockchain. 
 ""The main reason for this is because Ripple is much more of a direct competitor to banks. Because it operates more like a transaction network than a currency, it's a lot more plausible that they will be a target for banks to get tough with. Whereas because Bitcoin operates more like a currency, they don't pose the same threat.” *As of Friday March 23, 2018 at 11 a.m Source: Coinranking.com In fact, there are signs that banks are warming up to the idea of accommodating Bitcoin transactions. “I would go as far as to say that banks are almost encouraging the use of Bitcoin, by offering futures on Bitcoin, and allowing transfers to and from exchanges (with bank accounts, not with credit cards). “ The same could turn out to be the case for Ripple, as it can be very valuable to banks. ""I believe Ripple offers a viable blockchain solution and an enormous amount of utility to banks,” says Darren Marble, CEO of CrowdfundX. “As such, I do not believe that big banks will necessarily crush either Ripple or Bitcoin for that matter. While banks are actively investing in and working to develop blockchain-based solutions, it’s going to take a bit more time for banks to come around to the idea of relying on a cryptocurrency and for the industry to become more established. I believe banks are keeping a close eye on Ripple. This isn’t going to happen overnight."" Adopting the technology behind Bitcoin and Ripple is one thing, using the digital currencies in the place of national currencies is another. That’s why investors should temper their enthusiasm about what impact a marriage between big banks and cryptocurrency technologies might have on the price of Bitcoin and Ripple.Continued from page 1 [Ed. note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment. Disclosure: I don't own any Bitcoin.] My recent book The Ten Golden Rules Of Leadership is published  by AMACOM, and can be found here. ",https://www.forbes.com/sites/panosmourdoukoutas/2018/03/23/big-banks-could-eventually-warm-up-to-bitcoin-and-ripple/
2018-03-14 08:00:00,Ripple,forbes,The Future Of Crypto In 2018: Ripple And Tron,"
CommunityVoice™
 Connecting expert communities to the Forbes audience.What is this? Post written by Ivan Kohut Co-founder and Chief Technology Officer at Perfectial, a Custom Software Company. The world of blockchain found itself in turmoil in 2017. We saw the peak of the ICO frenzy, the mind-boggling Bitcoin price shifts, the introduction of a new, potentially transformative technology (i.e., decentralized exchanges) and, of course, a few notable instances of blockchain hacking.  Shutterstock But what does the future hold for decentralized ledgers? Will 2018 be the year when blockchain technology reaches a critical point of adoption? This post, which is the first part of a series on the future of blockchain technology, will aim to shed some light on those questions.  The Hype Around Ripple For those not aware, Ripple’s token (XRP) was worth $0.0060 at the start of 2017. Now, its price hovers around $1.00. 
 The cryptocurrency shot up in price by more than 1,000% in the month of December. But it seemed that dramatic rise was the result of a rumor. Some crypto enthusiasts speculated that Coinbase, one of the largest crypto exchanges in the world, was about to list the token and enable its seamless exchange for fiat currencies. There were even images and videos circling around the space that supposedly proved the claim. However, as it turned out later, these materials were fake.  What happened next was something typical for the blockchain space: Uneducated investors came in droves to buy the “promising” token without understanding clearly if there’s any utility to it.  I believe XPR is a “centralized” cryptocurrency. Ripple Labs, the company behind it, does not try to target common people with its marketing efforts. Instead, Ripple is meant to be a technology stack for banks and large enterprises that enables them to transfer assets (any assets, not just cryptocurrencies) in a timely manner. Until recently, it was mostly ignored by the crypto community as a platform that is not in line with the original Satoshi Nakamoto vision (getting rid of banks, not siding with those responsible for the economic crash) and overall decentralization philosophy.  One of the Ripple co-founders, Jed McCaleb left Ripple Labs in 2013 and went on to develop Stellar -- a hybrid blockchain. Initially, Stellar was a fork of Ripple, but upon testing it, Stellar Development Foundation prompted concerns about the integrity of the platform’s consensus protocol. In a nutshell, it expressed doubts as to Ripple’s ability to survive attacks as, according to them, no one had tested at scale what would happen to the network if it ever faced malicious activities. Stellar completely re-architected its consensus protocol and now has a completely different byzantine fault-tolerant blockchain of its own.
CommunityVoice™
 Connecting expert communities to the Forbes audience.What is this? Post written by Ivan Kohut Co-founder and Chief Technology Officer at Perfectial, a Custom Software Company. Continued from page 1 I must say I don’t necessarily condemn Ripple. It’s a company with its own functioning software that, from a bank’s perspective, can be quite beneficial. I do, however, take issue with speculative bubbles (i.e., people driving prices artificially for the wrong reasons).  Tron, And Why Blockchain Education Is Crucial In 2018 Tron, a $14 billion ICO that, as of now, has no working product, is also an example as to how speculations can affect the cryptosphere. Having nothing but a whitepaper and an ETH token, Tron managed to make TRX skyrocket 3,650% in just one month. This phenomenal breakthrough happened due to some brilliant marketing by Tron founder Justin Sun, who was mentioned in Forbes’ 30 under 30 on two separate occasions, and also because of John McAfee, who praised the coin on Twitter, covertly advertising it to his 500,000 followers. Soon after that tweet, the price of TRX raised from $0.04 to nearly $0.29, and the coin made it to the list of top 10 cryptocurrencies. A few days later, however, Tron received tons of negative press as people started spotting copied text in its whitepaper, and the price of TRX plummeted back to under $0.10. Once again, lots of people lost a lot of money. 
 I believe (and hope sincerely) that such scenarios won’t happen again -- that the Ripple and Tron situations will become our rock bottom and a final lesson. I predict that in 2018, it won’t be just programmers who will endeavor to educate themselves about the blockchain technology; rather, there will be customized, mandatory programs for project managers, legal teams and policymakers in many a company. Already there are promising educational initiatives from Consensys Academy and many others emerging in the space, and I expect to see many more of those in the imminent future.",https://www.forbes.com/sites/forbestechcouncil/2018/03/14/the-future-of-crypto-in-2018-ripple-and-tron/
2018-03-05 11:49:00,Ripple,forbes,Ripple Climbs Nearly 20% As Positive News Fuels 'Speculative Frenzy',"Positive news has caused Ripple's XRP to surge. Shutterstock Ripple's XRP token has enjoyed notable gains recently, rising close to 20% within 24 hours as it benefits from several positive news developments. The digital token reached $1.08 at roughly 03:00 UTC (10 a.m. EST), roughly 19.85% higher than the same time the day before, according to CoinMarketCap. [Ed. note: Investing in cryptocoins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their entire investment.] When explaining this price rally, analysts pointed to several factors, including banks' continual adoption of Ripple technologies and rumors that major digital currency exchange Coinbase will soon list the XRP token for trading. These factors have combined to trigger a ""speculative frenzy"" of buying activity, said James Song, founder and CEO of blockchain startup ExsulCoin.  
 Rumors have been circulating for months that ""Ripple's XRP will be listed on Coinbase,"" he emphasized.  Jeff Koyen, CEO of 360 Blockchain USA, also weighed in on the subject, stating that ""Ripple's overnight pump may be based on real news, but I'm inclined to think it's the Coinbase rumor.""  ""If the Ripple rumor turns out to be true, I expect we'll see a proper bull run for XRP, maybe up to $2 if Bitcoin's price holds steady,"" he added.  Rising Adoption Several analysts pointed to financial institutions' growing use of Ripple technologies when explaining XRP's recent gains. ""Ripple has been hard at work securing partnerships with financial institutions in India, Brazil, Singapore, and Canada,"" said Song.  Marouane Garcon, managing director of Amulet, a crypto-to-crypto derivatives platform that focuses on customer success and usability, emphasized the impact this is having on Ripple's digital token.  ""Now that people are seeing that these massive banks are going to be utilizing XRP they realize how valuable XRP actually is,"" he said.  ""XRP's platform is garnering tremendous interest in it's remittance payment process,  from  banks like Woori Bank to  Money Service Business like MoneyGram and a test by the Federal Reserve,"" stated Charles Thorngren, CEO of Noble Alternative Investments.  Bullish Outlook Thorngren emphasized the digital token's upside potential, stating that it has a ""real opportunity to again become the 2nd largest Cryptocurrency by valuation."" ""When you take all of this into consideration and then look at the price point for XRP it creates an obvious buying opportunity."" Chris Kline, Co-founder and COO at Bitcoin IRA, also provided a bullish take on the digital token. ""In the long term, the power of XRP to enhance remittance payments, transaction speeds, money velocity and so much more will drive this asset to substantial growth,"" he said. Disclosure: I own some Bitcoin, Bitcoin Cash and Ether.  ",https://www.forbes.com/sites/cbovaird/2018/03/05/ripple-climbs-nearly-20-as-positive-news-fuels-speculative-frenzy/
