user_id,occurred_at,event_type,event_name,location,device,user_type
14865.0,2014-06-26 08:52:34,signup_flow,create_user,Denmark,macbook air,
14866.0,2014-06-26 12:48:13,signup_flow,complete_signup,United States,dell inspiron desktop,2.0
14866.0,2014-06-26 12:46:36,signup_flow,create_user,United States,dell inspiron desktop,
14866.0,2014-06-26 12:47:06,signup_flow,enter_email,United States,dell inspiron desktop,
14866.0,2014-06-26 12:47:39,signup_flow,enter_info,United States,dell inspiron desktop,
14867.0,2014-06-26 02:01:51,signup_flow,create_user,United States,asus chromebook,
14867.0,2014-06-26 02:02:25,signup_flow,enter_email,United States,asus chromebook,
14868.0,2014-06-26 16:53:29,signup_flow,create_user,United States,macbook pro,
14869.0,2014-06-26 10:24:05,signup_flow,complete_signup,France,lenovo thinkpad,3.0
14869.0,2014-06-26 10:22:40,signup_flow,create_user,France,lenovo thinkpad,
14869.0,2014-06-26 10:23:08,signup_flow,enter_email,France,lenovo thinkpad,
14869.0,2014-06-26 10:23:30,signup_flow,enter_info,France,lenovo thinkpad,
14870.0,2014-06-26 07:15:25,signup_flow,create_user,United States,iphone 5,
14871.0,2014-06-26 13:41:34,signup_flow,complete_signup,Korea,dell inspiron notebook,3.0
14871.0,2014-06-26 13:40:18,signup_flow,create_user,Korea,dell inspiron notebook,
14871.0,2014-06-26 13:40:42,signup_flow,enter_email,Korea,dell inspiron notebook,
14871.0,2014-06-26 13:41:02,signup_flow,enter_info,Korea,dell inspiron notebook,
14872.0,2014-06-26 07:33:58,signup_flow,create_user,India,samsung galaxy s4,
14873.0,2014-06-26 21:35:35,signup_flow,complete_signup,United States,iphone 5,3.0
14873.0,2014-06-26 21:34:18,signup_flow,create_user,United States,iphone 5,
14873.0,2014-06-26 21:34:45,signup_flow,enter_email,United States,iphone 5,
14873.0,2014-06-26 21:35:07,signup_flow,enter_info,United States,iphone 5,
14874.0,2014-06-26 09:39:21,signup_flow,complete_signup,United States,ipad mini,2.0
14874.0,2014-06-26 09:37:38,signup_flow,create_user,United States,ipad mini,
14874.0,2014-06-26 09:38:10,signup_flow,enter_email,United States,ipad mini,
14874.0,2014-06-26 09:38:53,signup_flow,enter_info,United States,ipad mini,
14875.0,2014-06-26 12:18:21,signup_flow,create_user,United States,macbook pro,
14876.0,2014-06-26 15:40:26,signup_flow,create_user,United States,lenovo thinkpad,
14877.0,2014-06-26 17:48:32,signup_flow,complete_signup,United States,macbook pro,1.0
14877.0,2014-06-26 17:46:46,signup_flow,create_user,United States,macbook pro,
14877.0,2014-06-26 17:47:24,signup_flow,enter_email,United States,macbook pro,
14877.0,2014-06-26 17:47:58,signup_flow,enter_info,United States,macbook pro,
14878.0,2014-06-26 20:01:35,signup_flow,complete_signup,Belgium,iphone 5,3.0
14878.0,2014-06-26 19:59:58,signup_flow,create_user,Belgium,iphone 5,
14878.0,2014-06-26 20:00:35,signup_flow,enter_email,Belgium,iphone 5,
14878.0,2014-06-26 20:01:05,signup_flow,enter_info,Belgium,iphone 5,
14879.0,2014-06-26 10:48:32,signup_flow,create_user,Denmark,macbook pro,
14879.0,2014-06-26 10:48:49,signup_flow,enter_email,Denmark,macbook pro,
14880.0,2014-06-26 11:37:13,signup_flow,complete_signup,United States,lenovo thinkpad,2.0
14880.0,2014-06-26 11:35:31,signup_flow,create_user,United States,lenovo thinkpad,
14880.0,2014-06-26 11:36:05,signup_flow,enter_email,United States,lenovo thinkpad,
14880.0,2014-06-26 11:36:40,signup_flow,enter_info,United States,lenovo thinkpad,
14881.0,2014-06-26 11:21:06,signup_flow,complete_signup,Canada,macbook air,1.0
14881.0,2014-06-26 11:19:33,signup_flow,create_user,Canada,macbook air,
14881.0,2014-06-26 11:20:06,signup_flow,enter_email,Canada,macbook air,
14881.0,2014-06-26 11:20:36,signup_flow,enter_info,Canada,macbook air,
14882.0,2014-06-26 12:06:51,signup_flow,complete_signup,Korea,htc one,3.0
14882.0,2014-06-26 12:05:28,signup_flow,create_user,Korea,htc one,
14882.0,2014-06-26 12:05:55,signup_flow,enter_email,Korea,htc one,
14882.0,2014-06-26 12:06:18,signup_flow,enter_info,Korea,htc one,
14883.0,2014-06-26 21:14:17,signup_flow,create_user,Colombia,iphone 5,
14884.0,2014-06-26 23:07:53,signup_flow,create_user,Germany,dell inspiron desktop,
14885.0,2014-06-26 10:22:04,signup_flow,complete_signup,Germany,dell inspiron desktop,2.0
14885.0,2014-06-26 10:20:28,signup_flow,create_user,Germany,dell inspiron desktop,
14885.0,2014-06-26 10:21:01,signup_flow,enter_email,Germany,dell inspiron desktop,
14885.0,2014-06-26 10:21:32,signup_flow,enter_info,Germany,dell inspiron desktop,
14886.0,2014-06-26 12:03:36,signup_flow,create_user,United States,ipad air,
14887.0,2014-06-26 18:47:11,signup_flow,create_user,Japan,ipad air,
14888.0,2014-06-26 20:40:04,signup_flow,create_user,Denmark,iphone 5,
14889.0,2014-06-26 16:48:07,signup_flow,create_user,United States,macbook air,
14889.0,2014-06-26 16:48:42,signup_flow,enter_email,United States,macbook air,
14889.0,2014-06-26 16:49:18,signup_flow,enter_info,United States,macbook air,
14890.0,2014-06-26 09:49:44,signup_flow,complete_signup,Russia,iphone 5,3.0
14890.0,2014-06-26 09:48:41,signup_flow,create_user,Russia,iphone 5,
14890.0,2014-06-26 09:48:59,signup_flow,enter_email,Russia,iphone 5,
14890.0,2014-06-26 09:49:20,signup_flow,enter_info,Russia,iphone 5,
14891.0,2014-06-26 07:59:03,signup_flow,complete_signup,Switzerland,macbook pro,1.0
14891.0,2014-06-26 07:57:36,signup_flow,create_user,Switzerland,macbook pro,
14891.0,2014-06-26 07:58:05,signup_flow,enter_email,Switzerland,macbook pro,
14891.0,2014-06-26 07:58:37,signup_flow,enter_info,Switzerland,macbook pro,
14892.0,2014-06-26 07:04:58,signup_flow,complete_signup,United States,acer aspire notebook,3.0
14892.0,2014-06-26 07:03:45,signup_flow,create_user,United States,acer aspire notebook,
14892.0,2014-06-26 07:04:10,signup_flow,enter_email,United States,acer aspire notebook,
14892.0,2014-06-26 07:04:32,signup_flow,enter_info,United States,acer aspire notebook,
14893.0,2014-06-26 23:42:26,signup_flow,complete_signup,Poland,nexus 5,3.0
14893.0,2014-06-26 23:41:02,signup_flow,create_user,Poland,nexus 5,
14893.0,2014-06-26 23:41:18,signup_flow,enter_email,Poland,nexus 5,
14893.0,2014-06-26 23:41:53,signup_flow,enter_info,Poland,nexus 5,
14894.0,2014-06-26 16:15:38,signup_flow,complete_signup,United States,macbook air,1.0
14894.0,2014-06-26 16:14:13,signup_flow,create_user,United States,macbook air,
14894.0,2014-06-26 16:14:40,signup_flow,enter_email,United States,macbook air,
14894.0,2014-06-26 16:15:05,signup_flow,enter_info,United States,macbook air,
14895.0,2014-06-26 16:54:13,signup_flow,create_user,Italy,acer aspire notebook,
14896.0,2014-06-27 10:55:29,signup_flow,create_user,United States,lenovo thinkpad,
14897.0,2014-06-27 15:59:18,signup_flow,create_user,United States,iphone 5s,
14898.0,2014-06-27 13:31:05,signup_flow,complete_signup,Germany,lenovo thinkpad,2.0
14898.0,2014-06-27 13:29:26,signup_flow,create_user,Germany,lenovo thinkpad,
14898.0,2014-06-27 13:29:58,signup_flow,enter_email,Germany,lenovo thinkpad,
14898.0,2014-06-27 13:30:31,signup_flow,enter_info,Germany,lenovo thinkpad,
14899.0,2014-06-27 11:11:41,signup_flow,create_user,Japan,hp pavilion desktop,
14900.0,2014-06-27 12:07:40,signup_flow,complete_signup,Netherlands,macbook pro,3.0
14900.0,2014-06-27 12:06:18,signup_flow,create_user,Netherlands,macbook pro,
14900.0,2014-06-27 12:06:45,signup_flow,enter_email,Netherlands,macbook pro,
14900.0,2014-06-27 12:07:15,signup_flow,enter_info,Netherlands,macbook pro,
14901.0,2014-06-27 03:21:00,signup_flow,complete_signup,France,nokia lumia 635,2.0
14901.0,2014-06-27 03:19:25,signup_flow,create_user,France,nokia lumia 635,
14901.0,2014-06-27 03:19:55,signup_flow,enter_email,France,nokia lumia 635,
14901.0,2014-06-27 03:20:23,signup_flow,enter_info,France,nokia lumia 635,
14902.0,2014-06-27 14:18:46,signup_flow,complete_signup,Russia,dell inspiron desktop,2.0
14902.0,2014-06-27 14:17:34,signup_flow,create_user,Russia,dell inspiron desktop,
14902.0,2014-06-27 14:17:59,signup_flow,enter_email,Russia,dell inspiron desktop,
14902.0,2014-06-27 14:18:15,signup_flow,enter_info,Russia,dell inspiron desktop,
14903.0,2014-06-27 14:43:31,signup_flow,create_user,Korea,macbook pro,
14904.0,2014-06-27 11:44:48,signup_flow,create_user,United States,iphone 5s,
14904.0,2014-06-27 11:45:26,signup_flow,enter_email,United States,iphone 5s,
14905.0,2014-06-27 07:47:20,signup_flow,complete_signup,Norway,asus chromebook,3.0
14905.0,2014-06-27 07:45:50,signup_flow,create_user,Norway,asus chromebook,
14905.0,2014-06-27 07:46:23,signup_flow,enter_email,Norway,asus chromebook,
14905.0,2014-06-27 07:46:56,signup_flow,enter_info,Norway,asus chromebook,
14906.0,2014-06-27 14:45:59,signup_flow,complete_signup,United States,iphone 5,2.0
14906.0,2014-06-27 14:44:30,signup_flow,create_user,United States,iphone 5,
14906.0,2014-06-27 14:44:57,signup_flow,enter_email,United States,iphone 5,
14906.0,2014-06-27 14:45:25,signup_flow,enter_info,United States,iphone 5,
14907.0,2014-06-27 23:04:52,signup_flow,complete_signup,Japan,nokia lumia 635,3.0
14907.0,2014-06-27 23:03:08,signup_flow,create_user,Japan,nokia lumia 635,
14907.0,2014-06-27 23:03:51,signup_flow,enter_email,Japan,nokia lumia 635,
14907.0,2014-06-27 23:04:25,signup_flow,enter_info,Japan,nokia lumia 635,
14908.0,2014-06-27 13:47:17,signup_flow,create_user,United States,dell inspiron notebook,
14909.0,2014-06-27 01:05:43,signup_flow,create_user,Pakistan,dell inspiron desktop,
14910.0,2014-06-27 10:08:06,signup_flow,create_user,France,dell inspiron desktop,
14911.0,2014-06-27 18:16:31,signup_flow,create_user,Japan,macbook air,
14912.0,2014-06-27 11:33:12,signup_flow,complete_signup,Germany,macbook air,2.0
14912.0,2014-06-27 11:31:50,signup_flow,create_user,Germany,macbook air,
14912.0,2014-06-27 11:32:17,signup_flow,enter_email,Germany,macbook air,
14912.0,2014-06-27 11:32:45,signup_flow,enter_info,Germany,macbook air,
14913.0,2014-06-27 14:37:23,signup_flow,complete_signup,Mexico,macbook pro,2.0
14913.0,2014-06-27 14:35:49,signup_flow,create_user,Mexico,macbook pro,
14913.0,2014-06-27 14:36:12,signup_flow,enter_email,Mexico,macbook pro,
14913.0,2014-06-27 14:36:42,signup_flow,enter_info,Mexico,macbook pro,
14914.0,2014-06-27 19:35:12,signup_flow,create_user,Philippines,macbook pro,
14915.0,2014-06-27 09:45:13,signup_flow,complete_signup,Japan,ipad air,3.0
14915.0,2014-06-27 09:43:32,signup_flow,create_user,Japan,ipad air,
14915.0,2014-06-27 09:43:53,signup_flow,enter_email,Japan,ipad air,
14915.0,2014-06-27 09:44:33,signup_flow,enter_info,Japan,ipad air,
14916.0,2014-06-27 16:30:03,signup_flow,create_user,Austria,macbook air,
14917.0,2014-06-27 19:52:44,signup_flow,create_user,United States,hp pavilion desktop,
14917.0,2014-06-27 19:52:58,signup_flow,enter_email,United States,hp pavilion desktop,
14918.0,2014-06-27 16:33:42,signup_flow,complete_signup,Italy,macbook pro,1.0
14918.0,2014-06-27 16:32:05,signup_flow,create_user,Italy,macbook pro,
14918.0,2014-06-27 16:32:34,signup_flow,enter_email,Italy,macbook pro,
14918.0,2014-06-27 16:33:13,signup_flow,enter_info,Italy,macbook pro,
14919.0,2014-06-27 11:43:10,signup_flow,create_user,Russia,kindle fire,
14920.0,2014-06-27 18:30:47,signup_flow,create_user,France,lenovo thinkpad,
14921.0,2014-06-27 14:17:26,signup_flow,complete_signup,Russia,samsung galaxy s4,3.0
14921.0,2014-06-27 14:16:04,signup_flow,create_user,Russia,samsung galaxy s4,
14921.0,2014-06-27 14:16:29,signup_flow,enter_email,Russia,samsung galaxy s4,
14921.0,2014-06-27 14:17:01,signup_flow,enter_info,Russia,samsung galaxy s4,
14922.0,2014-06-27 09:57:13,signup_flow,complete_signup,Ireland,iphone 4s,3.0
14922.0,2014-06-27 09:55:42,signup_flow,create_user,Ireland,iphone 4s,
14922.0,2014-06-27 09:56:01,signup_flow,enter_email,Ireland,iphone 4s,
14922.0,2014-06-27 09:56:42,signup_flow,enter_info,Ireland,iphone 4s,
14923.0,2014-06-27 11:59:06,signup_flow,complete_signup,France,iphone 5,2.0
14923.0,2014-06-27 11:57:48,signup_flow,create_user,France,iphone 5,
14923.0,2014-06-27 11:58:11,signup_flow,enter_email,France,iphone 5,
14923.0,2014-06-27 11:58:35,signup_flow,enter_info,France,iphone 5,
14924.0,2014-06-27 17:09:08,signup_flow,create_user,France,nexus 5,
14925.0,2014-06-27 18:15:06,signup_flow,complete_signup,France,ipad air,1.0
14925.0,2014-06-27 18:13:38,signup_flow,create_user,France,ipad air,
14925.0,2014-06-27 18:14:10,signup_flow,enter_email,France,ipad air,
14925.0,2014-06-27 18:14:38,signup_flow,enter_info,France,ipad air,
14926.0,2014-06-27 11:08:55,signup_flow,complete_signup,Australia,htc one,2.0
14926.0,2014-06-27 11:07:43,signup_flow,create_user,Australia,htc one,
14926.0,2014-06-27 11:08:09,signup_flow,enter_email,Australia,htc one,
14926.0,2014-06-27 11:08:29,signup_flow,enter_info,Australia,htc one,
14927.0,2014-06-27 06:32:01,signup_flow,complete_signup,Japan,macbook air,3.0
14927.0,2014-06-27 06:30:27,signup_flow,create_user,Japan,macbook air,
14927.0,2014-06-27 06:30:51,signup_flow,enter_email,Japan,macbook air,
14927.0,2014-06-27 06:31:32,signup_flow,enter_info,Japan,macbook air,
14928.0,2014-06-27 12:10:14,signup_flow,complete_signup,India,iphone 4s,1.0
14928.0,2014-06-27 12:08:46,signup_flow,create_user,India,iphone 4s,
14928.0,2014-06-27 12:09:11,signup_flow,enter_email,India,iphone 4s,
14928.0,2014-06-27 12:09:40,signup_flow,enter_info,India,iphone 4s,
14929.0,2014-06-27 13:22:43,signup_flow,complete_signup,Japan,acer aspire notebook,2.0
14929.0,2014-06-27 13:21:12,signup_flow,create_user,Japan,acer aspire notebook,
14929.0,2014-06-27 13:21:46,signup_flow,enter_email,Japan,acer aspire notebook,
14929.0,2014-06-27 13:22:18,signup_flow,enter_info,Japan,acer aspire notebook,
14930.0,2014-06-27 15:27:03,signup_flow,complete_signup,Argentina,iphone 5,2.0
14930.0,2014-06-27 15:25:29,signup_flow,create_user,Argentina,iphone 5,
14930.0,2014-06-27 15:26:00,signup_flow,enter_email,Argentina,iphone 5,
14930.0,2014-06-27 15:26:33,signup_flow,enter_info,Argentina,iphone 5,
14931.0,2014-06-27 12:46:37,signup_flow,complete_signup,Nigeria,lenovo thinkpad,3.0
14931.0,2014-06-27 12:45:11,signup_flow,create_user,Nigeria,lenovo thinkpad,
14931.0,2014-06-27 12:45:37,signup_flow,enter_email,Nigeria,lenovo thinkpad,
14931.0,2014-06-27 12:46:07,signup_flow,enter_info,Nigeria,lenovo thinkpad,
14932.0,2014-06-27 18:03:51,signup_flow,complete_signup,United States,iphone 5s,3.0
14932.0,2014-06-27 18:02:22,signup_flow,create_user,United States,iphone 5s,
14932.0,2014-06-27 18:03:01,signup_flow,enter_email,United States,iphone 5s,
14932.0,2014-06-27 18:03:24,signup_flow,enter_info,United States,iphone 5s,
14933.0,2014-06-27 18:21:38,signup_flow,create_user,India,macbook pro,
14934.0,2014-06-27 15:53:36,signup_flow,create_user,Indonesia,samsung galaxy s4,
14935.0,2014-06-27 10:58:11,signup_flow,complete_signup,Canada,samsung galaxy s4,3.0
14935.0,2014-06-27 10:56:44,signup_flow,create_user,Canada,samsung galaxy s4,
14935.0,2014-06-27 10:57:10,signup_flow,enter_email,Canada,samsung galaxy s4,
14935.0,2014-06-27 10:57:41,signup_flow,enter_info,Canada,samsung galaxy s4,
14936.0,2014-06-27 18:36:01,signup_flow,create_user,Korea,iphone 5,
14937.0,2014-06-27 13:33:47,signup_flow,create_user,United Kingdom,ipad mini,
14938.0,2014-06-27 21:53:33,signup_flow,create_user,Russia,iphone 5,
14939.0,2014-06-27 09:52:26,signup_flow,create_user,United States,samsumg galaxy tablet,
14940.0,2014-06-27 19:13:29,signup_flow,complete_signup,United States,acer aspire notebook,2.0
14940.0,2014-06-27 19:12:04,signup_flow,create_user,United States,acer aspire notebook,
14940.0,2014-06-27 19:12:36,signup_flow,enter_email,United States,acer aspire notebook,
14940.0,2014-06-27 19:13:02,signup_flow,enter_info,United States,acer aspire notebook,
14941.0,2014-06-27 14:06:26,signup_flow,create_user,Austria,iphone 5s,
14942.0,2014-06-27 10:38:13,signup_flow,create_user,Germany,ipad air,
14943.0,2014-06-27 09:35:24,signup_flow,complete_signup,Brazil,samsung galaxy s4,3.0
14943.0,2014-06-27 09:34:02,signup_flow,create_user,Brazil,samsung galaxy s4,
14943.0,2014-06-27 09:34:26,signup_flow,enter_email,Brazil,samsung galaxy s4,
14943.0,2014-06-27 09:34:55,signup_flow,enter_info,Brazil,samsung galaxy s4,
14944.0,2014-06-27 14:26:27,signup_flow,complete_signup,Mexico,macbook pro,2.0
14944.0,2014-06-27 14:24:52,signup_flow,create_user,Mexico,macbook pro,
14944.0,2014-06-27 14:25:19,signup_flow,enter_email,Mexico,macbook pro,
14944.0,2014-06-27 14:25:55,signup_flow,enter_info,Mexico,macbook pro,
14945.0,2014-06-27 15:31:43,signup_flow,complete_signup,United States,kindle fire,3.0
14945.0,2014-06-27 15:30:14,signup_flow,create_user,United States,kindle fire,
14945.0,2014-06-27 15:30:45,signup_flow,enter_email,United States,kindle fire,
14945.0,2014-06-27 15:31:16,signup_flow,enter_info,United States,kindle fire,
14946.0,2014-06-27 14:19:31,signup_flow,create_user,United States,acer aspire notebook,
14947.0,2014-06-27 09:21:17,signup_flow,complete_signup,United Kingdom,iphone 5,2.0
14947.0,2014-06-27 09:19:41,signup_flow,create_user,United Kingdom,iphone 5,
14947.0,2014-06-27 09:20:13,signup_flow,enter_email,United Kingdom,iphone 5,
14947.0,2014-06-27 09:20:48,signup_flow,enter_info,United Kingdom,iphone 5,
14948.0,2014-06-27 17:42:11,signup_flow,complete_signup,India,macbook air,3.0
14948.0,2014-06-27 17:40:49,signup_flow,create_user,India,macbook air,
14948.0,2014-06-27 17:41:15,signup_flow,enter_email,India,macbook air,
14948.0,2014-06-27 17:41:45,signup_flow,enter_info,India,macbook air,
14949.0,2014-06-27 13:59:31,signup_flow,complete_signup,United States,lenovo thinkpad,3.0
14949.0,2014-06-27 13:58:13,signup_flow,create_user,United States,lenovo thinkpad,
14949.0,2014-06-27 13:58:44,signup_flow,enter_email,United States,lenovo thinkpad,
14949.0,2014-06-27 13:59:08,signup_flow,enter_info,United States,lenovo thinkpad,
14950.0,2014-06-27 12:23:45,signup_flow,create_user,Brazil,nexus 5,
14951.0,2014-06-27 18:07:36,signup_flow,complete_signup,Poland,hp pavilion desktop,2.0
14951.0,2014-06-27 18:06:12,signup_flow,create_user,Poland,hp pavilion desktop,
14951.0,2014-06-27 18:06:37,signup_flow,enter_email,Poland,hp pavilion desktop,
14951.0,2014-06-27 18:06:56,signup_flow,enter_info,Poland,hp pavilion desktop,
14952.0,2014-06-27 09:13:47,signup_flow,complete_signup,Brazil,macbook pro,1.0
14952.0,2014-06-27 09:12:13,signup_flow,create_user,Brazil,macbook pro,
14952.0,2014-06-27 09:12:52,signup_flow,enter_email,Brazil,macbook pro,
14952.0,2014-06-27 09:13:20,signup_flow,enter_info,Brazil,macbook pro,
14953.0,2014-06-27 15:13:10,signup_flow,complete_signup,Italy,lenovo thinkpad,2.0
14953.0,2014-06-27 15:11:36,signup_flow,create_user,Italy,lenovo thinkpad,
14953.0,2014-06-27 15:12:02,signup_flow,enter_email,Italy,lenovo thinkpad,
14953.0,2014-06-27 15:12:41,signup_flow,enter_info,Italy,lenovo thinkpad,
14954.0,2014-06-27 12:26:29,signup_flow,create_user,Netherlands,hp pavilion desktop,
14955.0,2014-06-27 18:43:22,signup_flow,complete_signup,Korea,iphone 5,1.0
14955.0,2014-06-27 18:41:56,signup_flow,create_user,Korea,iphone 5,
14955.0,2014-06-27 18:42:24,signup_flow,enter_email,Korea,iphone 5,
14955.0,2014-06-27 18:42:50,signup_flow,enter_info,Korea,iphone 5,
14956.0,2014-06-27 10:25:41,signup_flow,create_user,Japan,macbook pro,
14957.0,2014-06-27 05:25:27,signup_flow,complete_signup,Sweden,mac mini,2.0
14957.0,2014-06-27 05:24:10,signup_flow,create_user,Sweden,mac mini,
14957.0,2014-06-27 05:24:34,signup_flow,enter_email,Sweden,mac mini,
14957.0,2014-06-27 05:24:52,signup_flow,enter_info,Sweden,mac mini,
14958.0,2014-06-27 14:59:10,signup_flow,complete_signup,United States,macbook pro,1.0
14958.0,2014-06-27 14:57:52,signup_flow,create_user,United States,macbook pro,
14958.0,2014-06-27 14:58:22,signup_flow,enter_email,United States,macbook pro,
14958.0,2014-06-27 14:58:44,signup_flow,enter_info,United States,macbook pro,
14959.0,2014-06-27 18:44:16,signup_flow,create_user,Germany,dell inspiron notebook,
14960.0,2014-06-27 10:11:03,signup_flow,complete_signup,United States,samsung galaxy s4,3.0
14960.0,2014-06-27 10:09:24,signup_flow,create_user,United States,samsung galaxy s4,
14960.0,2014-06-27 10:09:57,signup_flow,enter_email,United States,samsung galaxy s4,
14960.0,2014-06-27 10:10:32,signup_flow,enter_info,United States,samsung galaxy s4,
14961.0,2014-06-27 09:07:16,signup_flow,complete_signup,Germany,lenovo thinkpad,1.0
14961.0,2014-06-27 09:05:34,signup_flow,create_user,Germany,lenovo thinkpad,
14961.0,2014-06-27 09:06:08,signup_flow,enter_email,Germany,lenovo thinkpad,
14961.0,2014-06-27 09:06:40,signup_flow,enter_info,Germany,lenovo thinkpad,
14962.0,2014-06-27 03:19:12,signup_flow,complete_signup,Canada,dell inspiron notebook,3.0
14962.0,2014-06-27 03:17:58,signup_flow,create_user,Canada,dell inspiron notebook,
14962.0,2014-06-27 03:18:14,signup_flow,enter_email,Canada,dell inspiron notebook,
14962.0,2014-06-27 03:18:42,signup_flow,enter_info,Canada,dell inspiron notebook,
14963.0,2014-06-27 15:23:02,signup_flow,complete_signup,Colombia,lenovo thinkpad,2.0
14963.0,2014-06-27 15:21:45,signup_flow,create_user,Colombia,lenovo thinkpad,
14963.0,2014-06-27 15:22:10,signup_flow,enter_email,Colombia,lenovo thinkpad,
14963.0,2014-06-27 15:22:35,signup_flow,enter_info,Colombia,lenovo thinkpad,
14964.0,2014-06-27 22:22:00,signup_flow,complete_signup,Germany,asus chromebook,1.0
14964.0,2014-06-27 22:20:36,signup_flow,create_user,Germany,asus chromebook,
14964.0,2014-06-27 22:21:11,signup_flow,enter_email,Germany,asus chromebook,
14964.0,2014-06-27 22:21:36,signup_flow,enter_info,Germany,asus chromebook,
14965.0,2014-06-27 12:55:41,signup_flow,complete_signup,Japan,macbook air,3.0
14965.0,2014-06-27 12:54:08,signup_flow,create_user,Japan,macbook air,
14965.0,2014-06-27 12:54:43,signup_flow,enter_email,Japan,macbook air,
14965.0,2014-06-27 12:55:13,signup_flow,enter_info,Japan,macbook air,
14966.0,2014-06-27 17:10:50,signup_flow,complete_signup,United States,lenovo thinkpad,2.0
14966.0,2014-06-27 17:09:14,signup_flow,create_user,United States,lenovo thinkpad,
14966.0,2014-06-27 17:09:47,signup_flow,enter_email,United States,lenovo thinkpad,
14966.0,2014-06-27 17:10:16,signup_flow,enter_info,United States,lenovo thinkpad,
14967.0,2014-06-27 11:18:33,signup_flow,create_user,Denmark,samsung galaxy s4,
14967.0,2014-06-27 11:19:03,signup_flow,enter_email,Denmark,samsung galaxy s4,
14968.0,2014-06-27 16:10:50,signup_flow,create_user,Canada,lenovo thinkpad,
14969.0,2014-06-27 18:07:16,signup_flow,create_user,Australia,lenovo thinkpad,
14969.0,2014-06-27 18:07:42,signup_flow,enter_email,Australia,lenovo thinkpad,
14970.0,2014-06-27 15:14:02,signup_flow,complete_signup,Philippines,lenovo thinkpad,1.0
14970.0,2014-06-27 15:12:23,signup_flow,create_user,Philippines,lenovo thinkpad,
14970.0,2014-06-27 15:12:59,signup_flow,enter_email,Philippines,lenovo thinkpad,
14970.0,2014-06-27 15:13:33,signup_flow,enter_info,Philippines,lenovo thinkpad,
14971.0,2014-06-27 14:48:49,signup_flow,complete_signup,United States,macbook pro,3.0
14971.0,2014-06-27 14:47:29,signup_flow,create_user,United States,macbook pro,
14971.0,2014-06-27 14:47:50,signup_flow,enter_email,United States,macbook pro,
14971.0,2014-06-27 14:48:26,signup_flow,enter_info,United States,macbook pro,
14972.0,2014-06-27 21:43:58,signup_flow,complete_signup,United States,iphone 5,3.0
14972.0,2014-06-27 21:42:25,signup_flow,create_user,United States,iphone 5,
14972.0,2014-06-27 21:43:01,signup_flow,enter_email,United States,iphone 5,
14972.0,2014-06-27 21:43:30,signup_flow,enter_info,United States,iphone 5,
14973.0,2014-06-28 15:45:11,signup_flow,complete_signup,United States,macbook pro,3.0
14973.0,2014-06-28 15:43:40,signup_flow,create_user,United States,macbook pro,
14973.0,2014-06-28 15:44:02,signup_flow,enter_email,United States,macbook pro,
14973.0,2014-06-28 15:44:46,signup_flow,enter_info,United States,macbook pro,
14974.0,2014-06-28 08:56:11,signup_flow,complete_signup,Korea,dell inspiron notebook,1.0
14974.0,2014-06-28 08:54:43,signup_flow,create_user,Korea,dell inspiron notebook,
14974.0,2014-06-28 08:55:08,signup_flow,enter_email,Korea,dell inspiron notebook,
14974.0,2014-06-28 08:55:42,signup_flow,enter_info,Korea,dell inspiron notebook,
14975.0,2014-06-28 18:20:50,signup_flow,complete_signup,Chile,windows surface,1.0
14975.0,2014-06-28 18:19:10,signup_flow,create_user,Chile,windows surface,
14975.0,2014-06-28 18:19:41,signup_flow,enter_email,Chile,windows surface,
14975.0,2014-06-28 18:20:20,signup_flow,enter_info,Chile,windows surface,
14976.0,2014-06-28 01:08:23,signup_flow,complete_signup,Italy,iphone 5s,1.0
14976.0,2014-06-28 01:06:42,signup_flow,create_user,Italy,iphone 5s,
14976.0,2014-06-28 01:07:18,signup_flow,enter_email,Italy,iphone 5s,
14976.0,2014-06-28 01:07:52,signup_flow,enter_info,Italy,iphone 5s,
14977.0,2014-06-28 15:32:51,signup_flow,complete_signup,United Arab Emirates,macbook pro,1.0
14977.0,2014-06-28 15:31:02,signup_flow,create_user,United Arab Emirates,macbook pro,
14977.0,2014-06-28 15:31:33,signup_flow,enter_email,United Arab Emirates,macbook pro,
14977.0,2014-06-28 15:32:11,signup_flow,enter_info,United Arab Emirates,macbook pro,
14978.0,2014-06-28 12:26:04,signup_flow,complete_signup,Germany,macbook pro,3.0
14978.0,2014-06-28 12:24:27,signup_flow,create_user,Germany,macbook pro,
14978.0,2014-06-28 12:24:57,signup_flow,enter_email,Germany,macbook pro,
14978.0,2014-06-28 12:25:31,signup_flow,enter_info,Germany,macbook pro,
14979.0,2014-06-28 21:04:12,signup_flow,complete_signup,United States,nexus 10,1.0
14979.0,2014-06-28 21:02:47,signup_flow,create_user,United States,nexus 10,
14979.0,2014-06-28 21:03:15,signup_flow,enter_email,United States,nexus 10,
14979.0,2014-06-28 21:03:39,signup_flow,enter_info,United States,nexus 10,
14980.0,2014-06-28 12:51:26,signup_flow,create_user,Brazil,hp pavilion desktop,
14980.0,2014-06-28 12:51:57,signup_flow,enter_email,Brazil,hp pavilion desktop,
14981.0,2014-06-28 13:35:54,signup_flow,create_user,United States,lenovo thinkpad,
14981.0,2014-06-28 13:36:34,signup_flow,enter_email,United States,lenovo thinkpad,
